Product ID,Product Name,Category,Region,Sales Amount,Cost,Profit,Units Sold,Sales Date,Discount (%),Sales Channel,Customer Satisfaction Score,Customer Segment,Payment Method,Shipping Duration (days),Return Status
601,Middle Ultra,Toys,North America,4905.12,1854.06,851.28,68,30-08-2024,20.72,Wholesale,4.9,Small Business,PayPal,13,Not Returned
602,International Plus,Toys,Asia,622.14,1138.11,653.47,21,21-09-2024,20.63,In-store,1.2,Corporate,Debit Card,4,Not Returned
603,Company X,Clothing,Europe,1552.61,83.19,84.65,95,03-07-2024,10.44,In-store,3.6,Government,PayPal,6,Not Returned
604,Class Ultra,Toys,Europe,4255.41,1032.61,442.19,39,10-06-2024,18.48,Online,3.3,Government,Credit Card,4,Returned
605,Grow Ultra,Clothing,Europe,2872.39,1352.62,721.18,31,27-01-2024,23.14,In-store,4.1,Small Business,Credit Card,4,Returned
606,Service X,Toys,Europe,2162.73,1116.99,941.55,87,15-10-2024,8.48,Online,1.8,Small Business,Credit Card,12,Returned
607,Which X,Electronics,North America,992.89,797.06,614.64,71,20-12-2024,21.43,In-store,2.1,Corporate,PayPal,2,Returned
608,Agreement Pro,Furniture,Asia,4157.63,1471.97,328.13,47,01-05-2024,4.49,Wholesale,3.7,Corporate,Credit Card,3,Not Returned
609,Of Plus,Electronics,Europe,658.99,1786.5,1.75,77,08-05-2024,17.55,Online,1.6,Corporate,Credit Card,9,Not Returned
610,Political Ultra,Furniture,Africa,2547.58,1181.19,325.41,69,30-01-2024,23.23,Wholesale,3.2,Small Business,Bank Transfer,11,Not Returned
611,Short Pro,Toys,Asia,4101.71,1518.07,383.18,26,22-07-2024,26.75,Wholesale,3.5,Government,Bank Transfer,7,Returned
612,Open Plus,Furniture,Australia,4697.59,1828.31,476.08,11,09-11-2024,6.67,In-store,1.1,Corporate,Bank Transfer,13,Returned
613,Past Pro,Toys,Asia,4471.83,2401.68,894.85,18,16-11-2024,0.98,Wholesale,3.5,Retail,PayPal,11,Returned
614,Class X,Clothing,Europe,1030,3963.93,717.92,28,18-06-2024,21.71,Wholesale,1.4,Corporate,Debit Card,13,Returned
615,Despite Pro,Furniture,Australia,2413.74,1355.43,55.38,7,08-07-2024,21.13,Wholesale,1.9,Retail,Bank Transfer,6,Not Returned
616,Check Ultra,Clothing,Australia,333.05,3212.12,347.9,43,24-08-2024,27.67,Wholesale,4.8,Small Business,Debit Card,6,Not Returned
617,Model Plus,Electronics,Africa,1578.61,1445.66,161.15,12,12-07-2024,18.84,In-store,2.4,Retail,PayPal,15,Returned
618,Add Ultra,Furniture,Asia,3780.48,1590.96,435.89,77,29-03-2024,9.78,In-store,2,Retail,PayPal,7,Returned
619,Follow Pro,Groceries,Australia,578.36,2799,575.94,77,21-07-2024,0.98,In-store,3.7,Corporate,PayPal,15,Not Returned
620,Health Pro,Groceries,North America,4202.66,2518.81,447.33,12,21-01-2024,15.71,Online,1.9,Small Business,Bank Transfer,14,Not Returned
621,Paper X,Toys,Asia,1572.96,3857.11,668.72,10,31-01-2024,21.95,Wholesale,2.9,Government,Bank Transfer,3,Returned
622,Stay Pro,Clothing,Australia,2508.51,2376.1,526.02,1,26-02-2024,27.76,Online,2,Government,Bank Transfer,12,Not Returned
623,Other Plus,Toys,Africa,3525.79,2766.6,972.02,20,20-01-2024,9.6,In-store,4.7,Corporate,PayPal,12,Not Returned
624,Have Pro,Toys,Africa,2410.3,1741.36,249.85,96,17-10-2024,4.04,Online,1.8,Corporate,Credit Card,4,Not Returned
625,His X,Toys,Asia,3959.05,3450.98,56.83,68,17-04-2024,25.9,Online,4.9,Retail,Bank Transfer,15,Returned
626,Need X,Groceries,Africa,3410.25,1483.8,477.96,75,12-03-2024,11.1,Online,1.5,Corporate,PayPal,4,Returned
627,Water Plus,Furniture,Asia,1318.65,3571.67,27.36,49,24-03-2024,25.8,Online,2.5,Government,Bank Transfer,1,Returned
628,Impact Plus,Furniture,Asia,4803.15,3929.09,79.44,58,19-12-2024,13.8,Wholesale,3.3,Government,Bank Transfer,11,Returned
629,Campaign Ultra,Furniture,Australia,592.73,1741.35,920.59,22,09-10-2024,12.54,In-store,2.5,Corporate,PayPal,6,Not Returned
630,Market Pro,Toys,Australia,443.75,733.79,437.84,17,24-06-2024,26.71,In-store,4.9,Small Business,PayPal,13,Not Returned
631,Special Plus,Toys,Africa,1776.67,2521.44,78.92,87,10-06-2024,26.1,Wholesale,3.6,Corporate,Credit Card,7,Returned
632,One Ultra,Electronics,Europe,3040.35,2171.01,896.86,13,14-04-2024,0.15,Online,1.2,Retail,Debit Card,7,Returned
633,Maybe Ultra,Electronics,North America,277.17,2600.07,234.17,59,25-01-2024,26.34,Online,4.2,Government,Bank Transfer,8,Not Returned
634,Water Pro,Furniture,Australia,1225.6,1581.1,891.32,85,15-05-2024,23.51,Online,1,Small Business,Debit Card,4,Returned
635,Almost Ultra,Furniture,Australia,4963.82,3760.07,522.98,78,26-02-2024,25.76,Online,2.1,Retail,Credit Card,5,Not Returned
636,Property X,Clothing,Australia,4632.81,1808.71,752.62,14,19-07-2024,2.59,Wholesale,1.7,Government,Bank Transfer,1,Returned
637,Reach Plus,Electronics,Africa,4797.58,2329.08,885.9,100,17-11-2024,2.37,Wholesale,1,Retail,Credit Card,9,Returned
638,Whether X,Electronics,North America,1046.97,3984.68,464.05,27,30-08-2024,10.87,Wholesale,1.8,Retail,Credit Card,3,Not Returned
639,According Plus,Furniture,Asia,3843.93,1981.39,43.1,15,25-05-2024,24.14,Online,3,Government,PayPal,9,Returned
640,Price Ultra,Toys,Europe,1615,1768.87,895.2,37,22-09-2024,6.42,Online,3.3,Small Business,Debit Card,6,Not Returned
641,Process Plus,Electronics,Asia,2403.14,3097.25,347.24,29,06-05-2024,29,Online,3.7,Corporate,Bank Transfer,8,Returned
642,Bed Plus,Clothing,Australia,2381.88,476.83,641.24,36,28-06-2024,29.46,In-store,4.8,Small Business,Bank Transfer,3,Not Returned
643,Consumer Plus,Clothing,Asia,907.08,1138.61,627.6,58,04-02-2024,0.35,Online,2.1,Government,PayPal,10,Not Returned
644,Professor Ultra,Electronics,Europe,3675.49,3850.24,994.11,28,13-08-2024,17.92,Wholesale,4.4,Corporate,Debit Card,11,Not Returned
645,Fish X,Groceries,North America,4901.7,1749.52,516.94,74,14-04-2024,13.69,Online,4.8,Corporate,PayPal,4,Not Returned
646,Could X,Groceries,Africa,3374.79,1489.44,788.81,82,20-12-2024,18.96,Online,4.2,Corporate,Bank Transfer,1,Returned
647,Center Ultra,Groceries,Africa,2247.52,2696.03,601.2,79,09-01-2024,8.56,Online,3.3,Retail,Credit Card,8,Returned
648,Focus Pro,Furniture,Europe,2255.61,2323.7,799.98,27,16-03-2024,15.46,Wholesale,1.8,Small Business,Bank Transfer,13,Returned
649,Night Ultra,Groceries,North America,3895.35,1895.41,907.83,13,07-01-2024,1.14,Online,1.8,Government,Credit Card,11,Returned
650,Yet X,Toys,Europe,3084.2,3432.87,495.79,53,10-09-2024,21.25,In-store,2.4,Corporate,Debit Card,12,Returned
651,Thank Ultra,Electronics,Europe,1406.73,32.65,314.74,93,17-04-2024,14.17,Online,2.5,Small Business,Debit Card,2,Not Returned
652,Seven Ultra,Electronics,Europe,1164.18,2710.38,864.84,68,01-10-2024,1.02,Online,1.9,Government,PayPal,8,Returned
653,Not Plus,Electronics,Europe,3889.99,2732.86,699.2,39,01-10-2024,19.47,In-store,4.1,Corporate,Bank Transfer,9,Returned
654,Body X,Clothing,Africa,20.85,481.35,684.85,32,08-04-2024,28.44,Wholesale,4.4,Corporate,Bank Transfer,13,Returned
655,Individual X,Toys,North America,4468.24,2164.05,636.99,42,30-04-2024,16.97,Wholesale,1.8,Government,Debit Card,10,Returned
656,None Ultra,Groceries,Australia,2768.51,3548.5,700.3,79,04-09-2024,1.45,Online,4.8,Government,Bank Transfer,12,Not Returned
657,Sure Plus,Furniture,Australia,4572.67,401.28,97.3,23,09-07-2024,9.3,Wholesale,1.7,Retail,Debit Card,1,Returned
658,Whether Ultra,Clothing,Europe,2427.37,3971.54,735.51,84,05-04-2024,1.04,In-store,2.2,Government,Credit Card,13,Returned
659,Similar X,Furniture,Australia,632.12,510.04,375.75,84,16-10-2024,13.97,In-store,4.5,Government,Credit Card,2,Not Returned
660,Fish Plus,Furniture,Australia,1604.74,696.11,939.6,61,06-03-2024,14.64,Wholesale,3.8,Government,Debit Card,9,Not Returned
661,So X,Toys,Asia,30.05,2090.34,573.54,9,13-12-2024,2.76,Wholesale,1.5,Corporate,Bank Transfer,15,Returned
662,Leave Plus,Furniture,North America,4148.98,156.73,434.31,35,27-06-2024,22.78,In-store,3.1,Retail,Bank Transfer,4,Returned
663,Save X,Toys,Europe,2313.92,2603.1,404.33,2,20-03-2024,20.86,Online,1.7,Corporate,Bank Transfer,12,Not Returned
664,City Pro,Toys,Australia,3788.1,1858.25,338.91,24,17-04-2024,27.62,Online,4.4,Corporate,Debit Card,13,Not Returned
665,Them Plus,Electronics,Africa,4547.82,3558.49,550.25,26,19-04-2024,16.49,In-store,1.8,Corporate,Debit Card,1,Returned
666,Kid Ultra,Groceries,Europe,4716.64,1002.1,932.11,88,22-04-2024,24.77,Online,2.1,Government,Bank Transfer,10,Returned
667,Reason Pro,Groceries,North America,4881.5,3119.14,801.37,70,20-07-2024,2.46,In-store,2.9,Retail,Credit Card,3,Not Returned
668,Computer Pro,Toys,Europe,821.39,1688.65,227.2,18,18-07-2024,24.17,In-store,4.5,Retail,Credit Card,3,Returned
669,Old X,Clothing,Africa,4928.73,2690.78,638.23,65,02-10-2024,6.62,Wholesale,2.3,Small Business,Credit Card,4,Not Returned
670,Police Plus,Groceries,Australia,4838.72,2278.71,36.52,1,13-05-2024,25.22,In-store,3,Corporate,PayPal,11,Returned
671,Shoulder X,Electronics,Asia,4014.14,2223.64,576.27,2,11-02-2024,16,In-store,2.8,Retail,Debit Card,8,Returned
672,Wish X,Furniture,North America,3381.88,1505.49,419.15,65,18-02-2024,14.19,In-store,1.3,Small Business,Debit Card,13,Returned
673,Fund Plus,Electronics,North America,1012.82,3561.4,528.07,47,22-01-2024,29.21,Wholesale,1.4,Small Business,Credit Card,3,Not Returned
674,Yeah Ultra,Furniture,North America,2329.49,3041.23,847.07,77,31-08-2024,0.85,Wholesale,3.9,Government,PayPal,1,Returned
675,Hit Pro,Electronics,North America,1982.47,3915.46,735.97,76,01-04-2024,23.33,In-store,1.7,Retail,Bank Transfer,6,Not Returned
676,Send Ultra,Furniture,Australia,1416.3,1606.13,989.99,90,17-10-2024,4.55,In-store,4.1,Retail,Bank Transfer,3,Returned
677,Team Pro,Clothing,Asia,2139.31,3823.7,850.59,42,22-12-2024,14.22,Online,2.7,Government,PayPal,15,Not Returned
678,At Ultra,Toys,Europe,1197.25,158.64,480.68,7,16-05-2024,7.21,Online,4.1,Corporate,Debit Card,4,Returned
679,Give Ultra,Clothing,Europe,1563.83,3573.77,622.81,68,06-07-2024,21.11,Online,3.1,Retail,Credit Card,13,Returned
680,Win Pro,Clothing,North America,3888.75,1764.95,22.48,4,09-03-2024,18.5,In-store,4.6,Small Business,Bank Transfer,10,Not Returned
681,Require Ultra,Electronics,Asia,2632.03,3537.47,800.73,40,02-06-2024,13.23,Wholesale,1.8,Small Business,PayPal,7,Not Returned
682,Exist Ultra,Furniture,North America,3410.69,3884.7,428.1,75,06-04-2024,21.26,Online,3.2,Corporate,Debit Card,15,Returned
683,Personal X,Clothing,Africa,2371.24,3436.09,777.54,73,11-11-2024,20,Wholesale,3,Government,Bank Transfer,3,Not Returned
684,Early Plus,Groceries,Australia,2368.64,159.85,91.64,50,16-02-2024,14.16,Online,1.1,Retail,PayPal,11,Returned
685,Interview Ultra,Groceries,Asia,1066.25,47.52,451.17,62,12-09-2024,14.67,In-store,2.4,Government,Credit Card,1,Not Returned
686,Focus X,Toys,North America,4717.7,167,879.61,2,05-07-2024,16.77,Online,1.1,Retail,Bank Transfer,7,Not Returned
687,Part Ultra,Clothing,North America,1732.07,2137.76,227.75,94,27-05-2024,27.65,Wholesale,1.7,Government,Credit Card,13,Returned
688,Low Pro,Groceries,Asia,648.29,3624.43,961.85,29,29-10-2024,14.91,Online,1.1,Retail,PayPal,12,Not Returned
689,Side Ultra,Clothing,Europe,2205.77,2603.64,942.26,34,20-05-2024,18.58,Online,1.1,Government,Credit Card,6,Returned
690,Political Pro,Groceries,Europe,771.78,2331.75,767.35,72,25-05-2024,23.22,Online,2.4,Corporate,PayPal,15,Not Returned
691,Media Plus,Groceries,Africa,2853.53,2783.76,294.43,21,28-10-2024,18.25,In-store,3.6,Corporate,Credit Card,13,Returned
692,Back Pro,Electronics,Asia,2029.21,3346.64,875.48,94,02-05-2024,2.3,In-store,3.5,Corporate,Credit Card,8,Returned
693,Technology Ultra,Clothing,Europe,3822.84,3315.26,507.58,34,14-04-2024,24.61,Online,3.1,Retail,Credit Card,7,Returned
694,Possible Pro,Electronics,Asia,163.78,3752.68,374.29,80,27-03-2024,17.58,Online,2.3,Retail,PayPal,10,Not Returned
695,Moment Pro,Electronics,Asia,4510.94,1150.12,107.47,12,13-11-2024,12.92,In-store,1.9,Retail,Credit Card,4,Returned
696,Happy Pro,Electronics,Europe,3147.21,933.93,831.73,27,21-11-2024,5.96,Online,4.3,Government,Credit Card,15,Not Returned
697,Current X,Furniture,Asia,3856.37,3081.23,101.77,32,14-02-2024,8.35,Wholesale,1.8,Government,Credit Card,9,Returned
698,Follow X,Groceries,Africa,3076.3,3090.23,370.78,29,20-02-2024,26.68,Online,3.3,Small Business,Credit Card,1,Returned
699,Player Pro,Clothing,Europe,2035.03,109.23,622.35,9,13-10-2024,0.4,Online,2.2,Retail,Bank Transfer,6,Not Returned
700,But Pro,Clothing,Africa,4474.15,1309.53,488.38,54,20-02-2024,6.52,Online,3.6,Retail,PayPal,7,Returned
701,Newspaper Ultra,Electronics,Africa,1031.43,1608.14,895.53,3,16-12-2024,25.21,Wholesale,3.7,Government,PayPal,12,Returned
702,Meeting X,Groceries,Australia,3725.93,1233.28,926.54,70,20-04-2024,13.33,In-store,4.5,Retail,Debit Card,1,Not Returned
703,Article X,Groceries,Europe,945.82,183.75,959.89,60,23-03-2024,24.37,In-store,1.8,Government,Bank Transfer,11,Not Returned
704,Indeed X,Toys,North America,2698.37,680.07,80.92,82,31-07-2024,15.38,Wholesale,1.3,Government,Bank Transfer,4,Not Returned
705,Professional X,Furniture,Africa,1206.25,728.27,171.92,31,10-03-2024,6.08,Online,1.8,Government,Debit Card,15,Returned
706,Economic X,Groceries,Africa,614.56,199.83,633.55,96,02-07-2024,0.24,In-store,2.5,Government,Credit Card,1,Returned
707,Black Pro,Electronics,Europe,35.67,2630.48,391.98,50,10-08-2024,28.44,Wholesale,2.4,Corporate,Bank Transfer,5,Not Returned
708,Trial Pro,Electronics,Africa,186.3,1578.78,191.35,56,03-03-2024,29.64,In-store,2,Corporate,PayPal,6,Not Returned
709,Teach Plus,Groceries,Asia,239.42,3724.36,99.49,42,05-05-2024,24.15,In-store,4.7,Small Business,Debit Card,10,Returned
710,National Pro,Toys,Asia,4176.97,3840.21,911.52,52,05-12-2024,24.3,Wholesale,4,Corporate,Bank Transfer,15,Not Returned
711,Space Ultra,Toys,Europe,3817.08,565.67,728.19,39,18-06-2024,4.29,Online,1.7,Government,PayPal,5,Returned
712,Boy Pro,Clothing,North America,4080.8,1319.19,778.2,78,02-03-2024,23.24,Online,4,Retail,PayPal,1,Not Returned
713,Education Pro,Furniture,Australia,2696.41,2187.62,947.34,24,02-11-2024,26.83,In-store,2.6,Corporate,Debit Card,11,Not Returned
714,Bank X,Groceries,Africa,874.78,2171.24,975.87,78,31-10-2024,4.31,Wholesale,4.5,Small Business,PayPal,10,Not Returned
715,To X,Electronics,North America,4893.21,1630.67,616.9,26,05-01-2024,21.23,In-store,4.3,Retail,Debit Card,13,Not Returned
716,Position Pro,Clothing,Europe,4197.51,2835.92,911.41,81,28-04-2024,24.68,In-store,3,Small Business,Bank Transfer,7,Not Returned
717,Before Plus,Electronics,Europe,4163.62,2888.31,145.36,85,25-04-2024,16.07,In-store,4.1,Government,Credit Card,4,Returned
718,Cold Pro,Groceries,Asia,720.72,571.31,497.22,37,11-08-2024,15.2,In-store,3.3,Small Business,Bank Transfer,9,Returned
719,Third Plus,Clothing,Asia,4048.54,719.01,177.18,25,07-05-2024,26.75,Online,4.8,Retail,Credit Card,15,Not Returned
720,War X,Groceries,Asia,1930.27,2194.53,70.54,38,14-12-2024,1.79,In-store,3.3,Corporate,Credit Card,2,Returned
721,Figure Ultra,Electronics,Australia,267.2,2947.11,809.42,44,31-05-2024,9.02,Online,4.6,Retail,Bank Transfer,3,Not Returned
722,Return X,Groceries,North America,1780.28,3786.49,75.77,88,22-05-2024,8.01,Online,2,Corporate,Bank Transfer,11,Not Returned
723,Attention Plus,Furniture,North America,1832.44,3951.52,247.77,1,31-08-2024,21.25,Wholesale,3.9,Corporate,Debit Card,1,Not Returned
724,Night Ultra,Clothing,Africa,3578.79,2049.51,748.58,36,06-09-2024,24.23,Online,1.6,Corporate,Debit Card,6,Returned
725,Than Ultra,Electronics,Europe,1179.95,975.68,503.34,57,16-05-2024,1.33,Wholesale,4.5,Government,Debit Card,2,Returned
726,Technology X,Clothing,Africa,2310.43,952.06,898.96,44,22-01-2024,13.74,Wholesale,5,Retail,Bank Transfer,2,Returned
727,How Ultra,Electronics,Australia,3140.07,3026.82,284.29,60,09-10-2024,23.33,Wholesale,4.6,Small Business,Debit Card,1,Not Returned
728,Yet Pro,Electronics,Europe,3862.37,281.2,387.75,92,22-06-2024,2.97,Wholesale,2.5,Government,Bank Transfer,10,Not Returned
729,Hospital Plus,Electronics,Asia,2664.67,236.47,741.64,14,25-05-2024,12.02,Online,3.8,Government,Credit Card,13,Not Returned
730,Tough Ultra,Toys,Australia,1889.99,2880.78,585.59,23,03-04-2024,3.27,In-store,2.4,Corporate,Debit Card,14,Not Returned
731,Writer Pro,Furniture,Africa,4895.17,3594.62,431.83,29,17-06-2024,14.73,Online,4.7,Small Business,Bank Transfer,6,Returned
732,Teach X,Groceries,Australia,3429.59,2825.44,573.06,34,04-01-2024,3.16,In-store,2.7,Corporate,Debit Card,3,Not Returned
733,Outside Pro,Clothing,North America,4614.08,325.26,611.53,78,16-06-2024,20.02,In-store,1,Government,Credit Card,6,Not Returned
734,Fine Ultra,Clothing,Europe,4710.04,3238.59,990.55,32,10-12-2024,8.05,Wholesale,2,Small Business,PayPal,10,Returned
735,More Plus,Toys,Europe,851.8,2369.94,936.16,46,14-11-2024,16.63,Wholesale,1.7,Retail,Debit Card,10,Not Returned
736,Write Ultra,Toys,Australia,4212.93,3245.62,320.25,36,24-03-2024,20.32,In-store,4.1,Government,Credit Card,7,Not Returned
737,Blue X,Toys,Europe,1579.93,1824.41,682.46,21,19-01-2024,25.43,Online,4,Corporate,Debit Card,8,Returned
738,Center Pro,Groceries,Asia,798.44,2757.89,624.99,24,28-05-2024,28.76,Online,1.2,Government,Debit Card,1,Not Returned
739,Often Plus,Toys,Africa,4350.53,2539.77,904.41,43,09-03-2024,19.49,In-store,3.1,Government,Credit Card,15,Returned
740,Age X,Groceries,Europe,2597.9,1105.94,538.26,13,14-03-2024,8.58,In-store,4.1,Small Business,Debit Card,2,Returned
741,Product Plus,Furniture,Australia,199.99,652.07,150.77,94,25-06-2024,13.6,Online,2.4,Small Business,Bank Transfer,7,Not Returned
742,Involve Ultra,Clothing,North America,2579.96,3385.26,666.27,49,03-02-2024,24.2,In-store,1.9,Corporate,Debit Card,14,Returned
743,Hear X,Clothing,Australia,667.43,1022.52,873.14,70,17-02-2024,13.75,In-store,2.2,Government,Bank Transfer,2,Returned
744,Son Ultra,Clothing,Africa,4219.62,2136.27,482.73,73,13-08-2024,12.94,Online,2.8,Retail,Debit Card,1,Returned
745,Eight Pro,Furniture,Australia,3416.96,611.3,339.35,39,17-02-2024,10.31,In-store,2.5,Retail,Credit Card,4,Not Returned
746,Time Ultra,Groceries,Asia,3465.66,1087.23,418.54,2,05-02-2024,27.49,In-store,1.8,Retail,Credit Card,10,Returned
747,Home X,Clothing,North America,1670,225.74,981.58,30,04-06-2024,2.19,In-store,1.2,Small Business,PayPal,9,Not Returned
748,Recognize Ultra,Clothing,Australia,4455.5,1992.16,735.42,84,23-08-2024,8.98,In-store,3.1,Corporate,Bank Transfer,3,Returned
749,Technology Ultra,Clothing,Africa,1785.65,1196.35,338.27,37,14-03-2024,20.56,In-store,3.3,Small Business,Bank Transfer,3,Not Returned
750,Rule Ultra,Groceries,North America,3204.21,1192.5,995.57,81,04-04-2024,9.67,Online,2.4,Retail,Bank Transfer,4,Not Returned
751,Ahead X,Furniture,Africa,259.82,1706.77,708.75,92,15-04-2024,13.7,Online,4.3,Corporate,Bank Transfer,13,Returned
752,Go Ultra,Toys,North America,1753.25,398.06,870.66,93,25-01-2024,21.92,Wholesale,1.4,Corporate,Debit Card,12,Not Returned
753,Argue Ultra,Furniture,North America,514.81,84.83,247.24,89,08-04-2024,29.96,Wholesale,3.7,Retail,Debit Card,8,Returned
754,Operation Ultra,Toys,Africa,1108.29,1541.03,237.14,82,02-07-2024,7.36,Online,2.3,Small Business,Bank Transfer,15,Returned
755,Start X,Clothing,Asia,1826.48,3211.23,391.88,24,30-06-2024,1.13,In-store,3.9,Small Business,PayPal,8,Not Returned
756,With X,Clothing,Asia,4596.52,3700.06,778.84,4,03-07-2024,11.93,In-store,1.9,Government,PayPal,6,Not Returned
757,Red Ultra,Groceries,Asia,1151.08,3669.87,632.99,10,26-11-2024,21.67,In-store,2.2,Retail,Bank Transfer,6,Returned
758,Commercial X,Clothing,Australia,1808.87,2578.23,216.47,8,15-05-2024,24.9,Online,4.3,Retail,Bank Transfer,5,Returned
759,Practice X,Clothing,North America,796.85,2551.42,552.83,35,26-04-2024,29.22,In-store,2.4,Government,Bank Transfer,8,Not Returned
760,Usually Ultra,Clothing,Europe,2601.9,2822.78,615.27,75,31-03-2024,26.3,Wholesale,2.9,Government,Bank Transfer,9,Returned
761,Truth X,Clothing,Australia,544.3,2099.45,194.93,79,29-04-2024,17.06,Online,3.1,Government,Debit Card,14,Not Returned
762,Itself Plus,Furniture,Europe,629.95,26.72,747.9,98,08-04-2024,22.73,Wholesale,2.3,Small Business,Bank Transfer,8,Returned
763,Sense Ultra,Clothing,Asia,520.94,2807.55,878.12,64,07-05-2024,3.67,In-store,1.4,Retail,Bank Transfer,1,Returned
764,Series Pro,Groceries,North America,2207.24,1222.1,684.26,41,15-08-2024,18.25,In-store,4,Retail,PayPal,2,Returned
765,Move Pro,Toys,North America,3766.39,3553.14,983.69,50,26-01-2024,9.11,Wholesale,3.6,Government,Bank Transfer,15,Returned
766,Explain Ultra,Furniture,Asia,4862.31,1713,996.82,36,03-11-2024,0.62,In-store,3,Corporate,Bank Transfer,3,Not Returned
767,Everyone Ultra,Furniture,Australia,1030.36,1105.86,116.57,98,04-09-2024,22.88,Online,3.3,Corporate,Credit Card,6,Not Returned
768,Arm Ultra,Toys,Europe,3567.65,1938.31,193.59,79,09-07-2024,11.13,Online,1.8,Government,Debit Card,13,Not Returned
769,Nice X,Clothing,North America,63.6,3839.95,236.51,89,06-03-2024,0.29,Wholesale,1.4,Government,Credit Card,2,Not Returned
770,Trip Ultra,Groceries,North America,1060.49,417.9,278.76,96,11-08-2024,7.7,In-store,2.3,Government,Bank Transfer,12,Not Returned
771,Then Pro,Furniture,North America,4437.27,1690.68,122.91,3,15-09-2024,10.37,In-store,1.2,Retail,Debit Card,1,Not Returned
772,Tax Pro,Clothing,Australia,329.18,2288.3,896.54,11,16-01-2024,1.7,Online,1,Retail,Credit Card,8,Returned
773,Similar Plus,Electronics,North America,3356.64,1110.03,283.17,8,28-02-2024,18.39,Online,3.7,Corporate,PayPal,13,Returned
774,Bed Ultra,Furniture,North America,4370.19,1460.89,288.21,39,26-02-2024,22.67,In-store,4.1,Corporate,Debit Card,6,Returned
775,Tell X,Furniture,Europe,3222.99,1033.88,394.34,49,12-05-2024,0.13,In-store,3.5,Government,Credit Card,2,Not Returned
776,Lose Ultra,Groceries,Australia,4083.17,975.38,742.09,96,01-05-2024,22.87,In-store,4.3,Government,Credit Card,2,Returned
777,Its Plus,Furniture,Africa,3848.98,471.63,878.21,40,30-11-2024,9.1,Online,3.5,Government,Bank Transfer,15,Returned
778,View Plus,Groceries,Europe,1896.44,2633.83,783.54,77,17-11-2024,24.84,Online,2.5,Corporate,Debit Card,6,Not Returned
779,Too Ultra,Toys,Africa,1638.94,2327.34,325.12,14,24-08-2024,5.63,Wholesale,1.9,Government,Credit Card,2,Not Returned
780,Visit Plus,Groceries,Europe,2452.25,942.27,777.54,80,21-11-2024,14,Wholesale,1.1,Government,Debit Card,9,Returned
781,Represent Pro,Toys,Africa,843.55,844,242.17,63,08-06-2024,2.37,Online,3.3,Government,PayPal,14,Returned
782,Kind Pro,Toys,Africa,1550.83,3395.45,949.5,78,04-05-2024,23.37,Wholesale,5,Retail,Credit Card,9,Not Returned
783,Inside Pro,Clothing,Australia,4545.51,2368.57,722.8,21,25-11-2024,12.18,Wholesale,1.8,Corporate,Bank Transfer,11,Not Returned
784,Explain Pro,Furniture,Asia,2309.14,2370.9,544.54,15,07-12-2024,4.88,Online,1.9,Government,PayPal,7,Not Returned
785,Place Ultra,Toys,Asia,1379.86,3713.17,65.4,80,20-11-2024,12.13,Online,2.5,Small Business,Bank Transfer,7,Returned
786,Exactly X,Clothing,Africa,84.59,3518.74,298.52,60,22-04-2024,15.27,Wholesale,2,Small Business,Credit Card,15,Returned
787,Vote Plus,Toys,Asia,817.16,3441.27,384.11,81,15-10-2024,17.61,Online,4.7,Small Business,Bank Transfer,1,Not Returned
788,International Plus,Electronics,Asia,1160.43,1460.02,837.86,75,14-12-2024,20.6,Online,1.3,Retail,Bank Transfer,4,Returned
789,Development X,Clothing,Australia,3506.5,725.18,731.72,89,17-09-2024,6.57,In-store,1.9,Government,PayPal,1,Returned
790,Necessary Plus,Electronics,Europe,2546.88,2179.42,588.12,8,04-06-2024,5.68,Wholesale,4.5,Retail,Credit Card,7,Returned
791,Not Plus,Furniture,Europe,2428.05,2834.57,515.89,22,21-08-2024,11.95,In-store,1.8,Corporate,Bank Transfer,2,Not Returned
792,Sign Ultra,Groceries,Australia,3478.01,2820.81,328.98,31,29-10-2024,23,In-store,2.7,Government,Debit Card,1,Not Returned
793,Line Pro,Groceries,Australia,211.26,1017.39,318.66,55,15-04-2024,27.82,In-store,1.5,Corporate,PayPal,11,Not Returned
794,Suffer Ultra,Furniture,North America,1936.83,1873.54,475.46,53,14-07-2024,12.23,Wholesale,2.5,Government,Debit Card,7,Returned
795,Chair Ultra,Furniture,Australia,3091.93,549.92,6.64,88,24-01-2024,13.57,Wholesale,1.3,Corporate,Debit Card,8,Not Returned
796,Meeting X,Toys,Australia,3145.63,733.33,600.42,96,01-05-2024,13.56,In-store,2.4,Corporate,Bank Transfer,9,Not Returned
797,Tree Ultra,Groceries,Europe,1311.11,3802.06,94.07,84,10-06-2024,1.17,In-store,3.9,Retail,Bank Transfer,2,Not Returned
798,Remain X,Toys,North America,2340.51,3624.66,255.51,86,31-01-2024,1.3,In-store,3.4,Government,Bank Transfer,13,Returned
799,Government Pro,Groceries,Asia,1706.57,2356.86,51.05,74,19-05-2024,11.22,Wholesale,1.5,Retail,PayPal,5,Returned
800,Finish Ultra,Toys,Europe,4466.7,2848.71,895.25,65,19-02-2024,8.26,In-store,3.2,Corporate,Credit Card,8,Returned
801,Six Ultra,Groceries,Asia,905.5,2672.72,39.63,62,29-11-2024,6.59,Online,3.2,Corporate,PayPal,7,Returned
